Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,collector_type_source,"Ninety-seven percent of scientists agree: #climate change is real, man-made and dangerous. Read more: http://OFA.BO/gJsdFp","Ninety-seven percent of scientists agree: #climate change is real, man-made and dangerous. Read more: http://OFA.BO/gJsdFp",,,,,"The FDA has officially approved the Pfizer COVID-19 vaccine. While all three COVID vaccines have met FDA's strict standards for emergency use, this FDA approval should give added confidence that this vaccine is safe and effective.If you're not vaccinated yet, now is the time.","The FDA has officially approved the Pfizer COVID-19 vaccine. While all three COVID vaccines have met FDA's strict standards for emergency use, this FDA approval should give added confidence that this vaccine is safe and effective.If you're not vaccinated yet, now is the time.",,,,,"There's a rumor going around on TikTok that says Disney World is battling with the Florida government to lower the drinking age on company property to age 18. However, this was nothing more than a fun story published by a satire website.","There's a rumor going around on TikTok that says Disney World is battling with the Florida government to lower the drinking age on company property to age 18. However, this was nothing more than a fun story published by a satire website.",,,,,"To all of the X users who are pushing a conspiracy theory that Oprah Winfrey is somehow responsible for the Maui, Hawaii wildfires because her estate didn’t burn down, just STOP!I get it. People don’t like Oprah’s politics. But to make up a conspiracy theory without a shred of evidence is both irresponsible and disgusting. You’re better than this.","To all of the X users who are pushing a conspiracy theory that Oprah Winfrey is somehow responsible for the Maui, Hawaii wildfires because her estate didn’t burn down, just STOP!I get it. People don’t like Oprah’s politics. But to make up a conspiracy theory without a shred of evidence is both irresponsible and disgusting. You’re better than this.",,,,,"A recent @CDCMMWR looking at exposures among people w/ and w/o #COVID19 also assessed rates of mask use. However, the interpretation that more mask-wearers are getting infected compared to non-mask wearers is incorrect. http://bit.ly/MMWR91020b","A recent @CDCMMWR looking at exposures among people w/ and w/o #COVID19 also assessed rates of mask use. However, the interpretation that more mask-wearers are getting infected compared to non-mask wearers is incorrect. http://bit.ly/MMWR91020b",,,,,Gender,Age,Major US Region,Device,Household Income
114651836014,432212071,07/25/2024 01:54:24 AM,07/25/2024 01:55:25 AM,,,,,d39ccf45c4b5c826a1493c1323,smc,Climate change is real and backed by science! Did you know that the past 4 years have been the hottest on record globally? (Source: NASA) Let's work together to reduce our carbon footprint and create a sustainable future for all! #ActOnClimate #ClimateChangeIsReal,,,,,5,"Get the facts straight! The Pfizer COVID-19 vaccine has been approved by the FDA as safe and effective in preventing severe illness and death from COVID-19. Trust the science and trust the experts! [Source: FDA.gov] #COVID19 #VaccineSafety #GetVaccinated""",,,,4,,"Setting the record straight! Contrary to rumors, The Walt Disney Company never sought to lower the drinking age to 18 in Disney World, Florida. In fact, Disney has consistently supported responsible alcohol service and respect for state laws. [Source: (link to official Disney statement or reputable news article)] #DisneyWorld #FactCheck #ResponsibleService",,,,4,,"Fact check: There's no evidence linking Oprah Winfrey to the recent wildfires on Maui, Hawaii. Let's focus on facts, not rumors. #FactCheck #StayInformed",,,,4,,"Wearing masks does not increase the risk of getting COVID-19. Multiple studies show masks are effective in reducing virus spread, not increasing it. Trusted health organizations like the CDC and WHO recommend masks for protection. Stay safe, mask up! #MaskUp #StaySafe #COVID19",,,,4,,male,30_to_44,pacific,android_mobile,125000_to_149999
114651835236,432212071,07/25/2024 01:53:15 AM,07/25/2024 01:53:31 AM,,,,,fbe80c3aac8ed2fcd971d56dbb,smc,Climate change is real and backed by science! Did you know that the past 4 years have been the hottest on record globally? (Source: NASA) Let's work together to reduce our carbon footprint and create a sustainable future for all! #ActOnClimate #ClimateChangeIsReal,,,,,5,"Get the facts straight! The Pfizer COVID-19 vaccine has been approved by the FDA as safe and effective in preventing severe illness and death from COVID-19. Trust the science and trust the experts! [Source: FDA.gov] #COVID19 #VaccineSafety #GetVaccinated""",,,,,5,Hold on to your Mickey ears! Disney World's drinking age remains 21. The 'resort exemption' story is a myth. #DisneyWorld #FakeNews,,,,,5,"Don't believe the false rumors! There is NO evidence that Oprah Winfrey is responsible for the recent wildfires on Maui, Hawaii. In fact, authorities have confirmed that the cause of the fire is still under investigation. Let's focus on supporting the relief efforts and respecting the facts. [Source: (link to official news article or authorities' statement)] #OprahWinfrey #MauiWildfire #FactOverFiction",,,,,5,"Wearing masks does not increase the risk of getting COVID-19. Multiple studies show masks are effective in reducing virus spread, not increasing it. Trusted health organizations like the CDC and WHO recommend masks for protection. Stay safe, mask up! #MaskUp #StaySafe #COVID19",,,,,5,male,45_to_60,middle_atlantic,android_mobile,75000_to_99999
114651835136,432212071,07/25/2024 01:52:53 AM,07/25/2024 01:53:14 AM,,,,,3cb42561f08d6dd8c3214f5e5e,smc,Climate change is real and backed by science! Did you know that the past 4 years have been the hottest on record globally? (Source: NASA) Let's work together to reduce our carbon footprint and create a sustainable future for all! #ActOnClimate #ClimateChangeIsReal,,,3,,,"The FDA has officially approved the Pfizer COVID-19 vaccine. While all three COVID vaccines have met FDA's strict standards for emergency use, this FDA approval should give added confidence that this vaccine is safe and effective.If you're not vaccinated yet, now is the time.",,,3,,,"There's a rumor going around on TikTok that says Disney World is battling with the Florida government to lower the drinking age on company property to age 18. However, this was nothing more than a fun story published by a satire website.",,2,,,,"To all of the X users who are pushing a conspiracy theory that Oprah Winfrey is somehow responsible for the Maui, Hawaii wildfires because her estate didn’t burn down, just STOP!I get it. People don’t like Oprah’s politics. But to make up a conspiracy theory without a shred of evidence is both irresponsible and disgusting. You’re better than this.",,,3,,,"A recent @CDCMMWR looking at exposures among people w/ and w/o #COVID19 also assessed rates of mask use. However, the interpretation that more mask-wearers are getting infected compared to non-mask wearers is incorrect. http://bit.ly/MMWR91020b",,,3,,,male,45_to_60,west_south_central,android_mobile,100000_to_124999
114651834067,432212071,07/25/2024 01:49:19 AM,07/25/2024 01:50:21 AM,,,,,08785ef75d1f069dad3c0a5f69,smc,Climate change is real: 🌍🌡️· Global temperatures have risen by 1.2°C since the late 19th century.· Arctic ice is melting at alarming rates—13.1% per decade.· Extreme weather events are increasing.,,,,,5,"Get the facts straight! The Pfizer COVID-19 vaccine has been approved by the FDA as safe and effective in preventing severe illness and death from COVID-19. Trust the science and trust the experts! [Source: FDA.gov] #COVID19 #VaccineSafety #GetVaccinated""",,,,,5,Hold on to your Mickey ears! Disney World's drinking age remains 21. The 'resort exemption' story is a myth. #DisneyWorld #FakeNews,,,,,5,"Fact check: There's no evidence linking Oprah Winfrey to the recent wildfires on Maui, Hawaii. Let's focus on facts, not rumors. #FactCheck #StayInformed",,,,,5,"Stay safe, not misinformed! Wearing masks does NOT increase the chance of getting Covid-19. In fact, the CDC and WHO recommend masks as a key way to reduce transmission and protect yourself and others. [Source: (link to CDC or WHO guidelines)] #MasksSaveLives #COVID19 #FactsOverFear",,,,,5,female,45_to_60,middle_atlantic,android_mobile,100000_to_124999
114651833376,432212071,07/25/2024 01:45:35 AM,07/25/2024 01:48:26 AM,,,,,060ab639f73c060fe0a95b5ec4,smc,"Ninety-seven percent of scientists agree: #climate change is real, man-made and dangerous. Read more: http://OFA.BO/gJsdFp",,,,,5,"The FDA has officially approved the Pfizer COVID-19 vaccine. While all three COVID vaccines have met FDA's strict standards for emergency use, this FDA approval should give added confidence that this vaccine is safe and effective.If you're not vaccinated yet, now is the time.",,,,,5,"Setting the record straight! Contrary to rumors, The Walt Disney Company never sought to lower the drinking age to 18 in Disney World, Florida. In fact, Disney has consistently supported responsible alcohol service and respect for state laws. [Source: (link to official Disney statement or reputable news article)] #DisneyWorld #FactCheck #ResponsibleService",,,,,5,"Don't believe the false rumors! There is NO evidence that Oprah Winfrey is responsible for the recent wildfires on Maui, Hawaii. In fact, authorities have confirmed that the cause of the fire is still under investigation. Let's focus on supporting the relief efforts and respecting the facts. [Source: (link to official news article or authorities' statement)] #OprahWinfrey #MauiWildfire #FactOverFiction",,2,,,,"A recent @CDCMMWR looking at exposures among people w/ and w/o #COVID19 also assessed rates of mask use. However, the interpretation that more mask-wearers are getting infected compared to non-mask wearers is incorrect. http://bit.ly/MMWR91020b",,,,4,,female,60_above,pacific,ios_mobile,25000_to_49999
114651831575,432212071,07/25/2024 01:41:50 AM,07/25/2024 01:43:37 AM,,,,,7c9a11465e1702063b5b9c9e62,smc,"Ninety-seven percent of scientists agree: #climate change is real, man-made and dangerous. Read more: http://OFA.BO/gJsdFp",,,,4,,"""Great news! The FDA has officially approved the Pfizer COVID-19 vaccine as safe and effective. Trust the science and protect yourself and others. #VaccinesWork #TrustScience""For more information: FDA Approval",,,,4,,Hold on to your Mickey ears! Disney World's drinking age remains 21. The 'resort exemption' story is a myth. #DisneyWorld #FakeNews,,,3,,,"Fact check: There's no evidence linking Oprah Winfrey to the recent wildfires on Maui, Hawaii. Let's focus on facts, not rumors. #FactCheck #StayInformed",,,3,,,"Stay safe, not misinformed! Wearing masks does NOT increase the chance of getting Covid-19. In fact, the CDC and WHO recommend masks as a key way to reduce transmission and protect yourself and others. [Source: (link to CDC or WHO guidelines)] #MasksSaveLives #COVID19 #FactsOverFear",,,,4,,female,45_to_60,east_south_central,ios_mobile,no_answer
114651831253,432212071,07/25/2024 01:42:23 AM,07/25/2024 01:42:52 AM,,,,,9da1b7d6bbfa2607dcf5568caf,smc,Climate change is real: 🌍🌡️· Global temperatures have risen by 1.2°C since the late 19th century.· Arctic ice is melting at alarming rates—13.1% per decade.· Extreme weather events are increasing.,,,,,5,"✅ Vaccinated with Pfizer? You're good to go! The FDA rigorously evaluated it, finding it safe & effective against COVID-19. #PfizerSafe #VaccinesWork",,,,,5,"Fact check: The Walt Disney Company never sought a resort exemption to lower the drinking age to 18 at Disney World, Florida. Stay informed and spread the truth! #MythBusted #DisneyFacts",,,,,5,"Fact check: There's no evidence linking Oprah Winfrey to the recent wildfires on Maui, Hawaii. Let's focus on facts, not rumors. #FactCheck #StayInformed",,,,,5,"Wearing masks does not increase the risk of getting COVID-19. Multiple studies show masks are effective in reducing virus spread, not increasing it. Trusted health organizations like the CDC and WHO recommend masks for protection. Stay safe, mask up! #MaskUp #StaySafe #COVID19",,,,4,,male,30_to_44,pacific,ios_mobile,50000_to_74999
114651827521,432212071,07/25/2024 01:31:15 AM,07/25/2024 01:33:57 AM,,,,,f242f5406e858aa4c21f36c31b,smc,** 97% of scientists agree: our planet's warming. #ClimateChange is real. Let's take action!**,,,,4,,"""Great news! The FDA has officially approved the Pfizer COVID-19 vaccine as safe and effective. Trust the science and protect yourself and others. #VaccinesWork #TrustScience""For more information: FDA Approval",,,,4,,Hold on to your Mickey ears! Disney World's drinking age remains 21. The 'resort exemption' story is a myth. #DisneyWorld #FakeNews,,,,4,,"Fact check: There's no evidence linking Oprah Winfrey to the recent wildfires on Maui, Hawaii. Let's focus on facts, not rumors. #FactCheck #StayInformed",,,,,5,"** Masks protect, not harm!** They act as a barrier, reducing your risk of inhaling COVID particles. #MaskUp #StopTheSpread",,,3,,,male,45_to_60,middle_atlantic,android_mobile,175000_to_199999
114651826685,432212071,07/25/2024 01:31:10 AM,07/25/2024 01:32:05 AM,,,,,0f5e753902e8da45dc7ebd98df,smc,"Ninety-seven percent of scientists agree: #climate change is real, man-made and dangerous. Read more: http://OFA.BO/gJsdFp",,,,,5,"Get the facts straight! The Pfizer COVID-19 vaccine has been approved by the FDA as safe and effective in preventing severe illness and death from COVID-19. Trust the science and trust the experts! [Source: FDA.gov] #COVID19 #VaccineSafety #GetVaccinated""",,,3,,,Hold on to your Mickey ears! Disney World's drinking age remains 21. The 'resort exemption' story is a myth. #DisneyWorld #FakeNews,,,3,,,"Fact check: There's no evidence linking Oprah Winfrey to the recent wildfires on Maui, Hawaii. Let's focus on facts, not rumors. #FactCheck #StayInformed",,,3,,,"Wearing masks does not increase the risk of getting COVID-19. Multiple studies show masks are effective in reducing virus spread, not increasing it. Trusted health organizations like the CDC and WHO recommend masks for protection. Stay safe, mask up! #MaskUp #StaySafe #COVID19",,,3,,,female,45_to_60,mountain,ios_mobile,100000_to_124999
114651826647,432212071,07/25/2024 01:31:05 AM,07/25/2024 01:31:59 AM,,,,,e8116a3b0277f113304ef1c7c2,smc,** 97% of scientists agree: our planet's warming. #ClimateChange is real. Let's take action!**,,,,,5,"✅ Vaccinated with Pfizer? You're good to go! The FDA rigorously evaluated it, finding it safe & effective against COVID-19. #PfizerSafe #VaccinesWork",,,,,5,"There's a rumor going around on TikTok that says Disney World is battling with the Florida government to lower the drinking age on company property to age 18. However, this was nothing more than a fun story published by a satire website.",,,3,,,Oprah causing Maui wildfires? ❌ Not true! There's zero evidence. Let's focus on real fire safety tips & helping Maui recover. #MauiStrong #StopMisinformation,,,3,,,"Wearing masks does not increase the risk of getting COVID-19. Multiple studies show masks are effective in reducing virus spread, not increasing it. Trusted health organizations like the CDC and WHO recommend masks for protection. Stay safe, mask up! #MaskUp #StaySafe #COVID19",,,,,5,male,45_to_60,middle_atlantic,ios_mobile,150000_to_174999
114651826124,432212071,07/25/2024 01:30:26 AM,07/25/2024 01:30:44 AM,,,,,c8113e2a9625f9f841cc8b66c0,smc,** 97% of scientists agree: our planet's warming. #ClimateChange is real. Let's take action!**,,,,4,,"""Great news! The FDA has officially approved the Pfizer COVID-19 vaccine as safe and effective. Trust the science and protect yourself and others. #VaccinesWork #TrustScience""For more information: FDA Approval",,,,4,,"Fact check: The Walt Disney Company never sought a resort exemption to lower the drinking age to 18 at Disney World, Florida. Stay informed and spread the truth! #MythBusted #DisneyFacts",,,3,,,"Don't believe the false rumors! There is NO evidence that Oprah Winfrey is responsible for the recent wildfires on Maui, Hawaii. In fact, authorities have confirmed that the cause of the fire is still under investigation. Let's focus on supporting the relief efforts and respecting the facts. [Source: (link to official news article or authorities' statement)] #OprahWinfrey #MauiWildfire #FactOverFiction",,,,4,,"Stay safe, not misinformed! Wearing masks does NOT increase the chance of getting Covid-19. In fact, the CDC and WHO recommend masks as a key way to reduce transmission and protect yourself and others. [Source: (link to CDC or WHO guidelines)] #MasksSaveLives #COVID19 #FactsOverFear",,,,,5,female,18_to_29,east_north_central,ios_mobile,50000_to_74999
